url,title,artist,image_link,publisher,years,description,star,tags
https://music.douban.com/subject/1394992/,Let Go,Avril Lavigne,https://img3.doubanio.com/view/subject/m/public/s2652911.jpg,Arista,2002,"　　Self-professed skate punk Avril Lavigne sings that she'd ""rather be anything but ordinary"" on her debut. While the fact that she had a record deal by the age of 16 separates her from the pack, too often Let Go's lyrical shortcomings drag the teenager's musically impressive recording entrée into the realm of the typical. The catchy choruses of Go are substantial, though, thank...",8.8,摇滚
https://music.douban.com/subject/1436975/,十一月的萧邦,周杰伦,https://img9.doubanio.com/view/subject/m/public/s1456874.jpg,上海声像出版社,2005/11/1,　　全亚洲千呼万唤 「11月的萧邦」帅气逼人！ 　　        最新专辑威尼斯取景 周董拿出压箱宝变幻古典造型 　　　　        引领华语流行乐坛潮流的亚洲天王周杰伦，最新国语全新专辑在歌迷的千呼万唤之下，终于确定在11月1日推出！周董的每一张专辑都力求带给歌迷耳目一新的感受，即将推出的第六张国语专辑也不例外，新专辑名为「11月的萧邦」，视觉概念也流露浓浓古典味，来到威尼斯取景拍照，照片中的周杰伦帅气逼人！而他独特的流行音乐风格也与浪漫的「水都」作了一次完美的结合！ 　　　　        周杰伦的音乐一向给人强烈的画面感，由于新专辑中的每一首歌都充满了诗意，营造出诗境般的画面，让人联想到「钢琴诗人」萧邦，而周杰伦就像流行音乐界的诗人，「诗人」同时也是他的别名，曾署名在他自己的创作...,8,流行
https://music.douban.com/subject/3313612/,橙月,方大同,https://img1.doubanio.com/view/subject/m/public/s3405037.jpg,華納,2008/12/19,　　方大同最新專輯 【橙月 ORANGE MOON】　　2008/12/19 終結等待　　你期待方大同給你什麼樣的感動和驚喜？　　最近只要有人提到”方大同”，一整排的人都會豎起耳朵、眼神發亮、聲音高八度的熱烈加入討論。一點也不誇張，這樣的效應在各個族群中不斷擴散著，從學生到師長、從OL對運將、從百貨公司到麵攤...持續發酵。在台灣，砸錢做宣傳、靠緋聞闖知名度的歌手這麼多，卻少有像方大同一樣，成功建立銷售與音樂認同的例子。　　方大同的R&B創作成功擄獲華人世界每一雙挑剔的耳朵，找回對華語流行音樂的感動。　　循著方大同音樂作品的歷程：2005年11月《Soul Boy》、2006年12月《愛愛愛This Love》、2007年12月《未來 Wonderland》，可以推估，今年2008這個接近年尾的時刻，...,8.5,放克/灵歌/R&B
https://music.douban.com/subject/1900796/,小宇宙,苏打绿,https://img9.doubanio.com/view/subject/m/public/s1883654.jpg,林暐哲音乐社,2006/10/20,　　这个城市为所欲为　　我只要只属于我的小宇宙　　苏打绿第二张专辑《小宇宙》　　每一道音轨都是情感的痕迹　　即使你的星球和我的星球不一样，但总有一条轨道是可以被寻找，可以相通的吧！　　于是　　我在我的星球上等你 你在你的星球上等我　　1.小宇宙--说出了每一个人心中都有一个理想的世界，不管对于现今社会的许多冲突与不满，但都有自己的想法，想要一个属于自己的美丽世界，或许是一个梦是一个想法，但毕竟是属于自己的小宇宙　　2.小情歌--简单的旋律，唱出每一个人心中的爱情观感，简单的歌词意境，道出心中对于感情的憧憬　　3.背着你--感伤的旋律，每一对在爱情世界中的情侣再夜深人静时都有这样的想法，曾经身体背着你、心中想着你；想象两人甜蜜的时光、一同发生的的快乐回忆，句句深刻...,8.7,流行
https://music.douban.com/subject/4323489/,若你碰到他,蔡健雅,https://img9.doubanio.com/view/subject/m/public/s3942165.jpg,亚神音乐,2009/8/19,　　地球上住着很多人，　　有些人我们认识，有些人我们不认识，　　『有几个共同朋友』 『要不要加为好友』　　熟悉了，亲密了，　　然後，等到爱情终结了，　　双方又将回到…..陌生的初始状态。　　如果就像六度分隔理论说的，　　「我与世界上任何一个陌生人的中间距离不会超过六个人!」　　真的是这样吗?　　穿梭在人群中的你 我 他　　没有人能预知，我们明天 还会遇见 谁。　　10首真实创作 直航爱情里的各种时态 游历爱情中的每出场景　　2009全新国语专辑 若你碰到他 词│曲│制作│演唱 蔡健雅 Tanya,8,流行
https://music.douban.com/subject/1394763/,Lady & Bird,Lady & Bird,https://img3.doubanio.com/view/subject/m/public/s2376100.jpg,EMI,2003,"　　「Hello…你能听见我们吗？我们迷失了。」　　Lady&Bird--->Keren Ann和Bradi Johannsson，一个是拥有多国血统的混血女创作人，一个是冰岛Trip-hop乐队Bang Gang的主唱。化身为Lady&Bird共同合作的一张同名专辑，优秀的女声出色的编曲。吉他加上一些柔软的和声,入耳是滑腻的,然而又不是一种甜腻，借用一句形容mum音乐的话就是:""于冰冷之处呵出温暖之花""女生合唱的吟或是拟声层次丰富而韵律感十足层层叠叠不犹让人想起莲花之类的东西一层层铺展开来,花瓣柔和呈现的同时清香出来了,浸入人心.很迷恋Lady Bird的和声,简洁明了,力度适宜,音乐不俗,转折或是高潮往往给人京戏不在该到的时候到来,我们终是喜欢在刺激或是未知中得到欢乐的. Lady Bird,是一支有阳光破碎声音的美丽乐队. Lady ...",8.8,民谣
https://music.douban.com/subject/5344708/,万能青年旅店,万能青年旅店,https://img1.doubanio.com/view/subject/m/public/s4614409.jpg,独立出品,2010/11/12,　　唱片的录音棚就是排练室，更早以前它是董亚千家里的老宅，闷在年代久远的四层红砖楼房里，周围住的多数是老人。乐队在这一片早起早睡的潮水里干活，扯淡，吃喝拉撒，无论昼夜，不知大中华盛世将至。　　那些80年代的红砖还能叫红色吗，大概只能算煤球渣子的近亲。正如唱歌的最终会沉默，昨日奔跑着的青年和鸵鸟，一转眼就是今天的腐肉，秃鹫。不过，音乐不是为如此这般的现实伴奏的，它一直在它该在的地方，需要一路撕扯着过去的，只是我们。　　这么多年，这么一帮人，前前后后兜圈子，现在终于出首张唱片。到了这一步，快和慢是另一个世界的话题。让企业家和文人继续开辩论会吧。专辑在手，大梦初醒，专属于个人的节奏，早就战胜了环境施加的心理暗示。药方就是我们自己，像羽毛，突然的，一下一下的飘落而至。　　必须承认首张唱片是土法炼钢，各种自学试验，呼哧呼哧的吹风点...,9.1,摇滚
https://music.douban.com/subject/1395785/,Meteora,Linkin Park,https://img1.doubanio.com/view/subject/m/public/s1401378.jpg,Warner Bros / Wea,2003/3/25,　　或许在两年多前，相信没有多少人能预料到这群来自南加州、二十岁左右的年轻人，会成为牵动今日全球乐坛的影响指标。然而事实是，Linkin Park於2000年底发表的以该团原始团名为标题的首张专辑《Hybrid Theory 混合理论》，成功地透过一Vocal(Chester Bennington)与一MC(Mike Shinoda)的双主唱带领，在音乐上呈现出揉合着电气化／Hip Hop肌理的独树一帜Nu-Metal/Mixture-Rock格局，得以获着名重金属杂志Kerrang!选为「20张Nu-Metal体系代表名盘」。更重要的是，「Hybrid Theory混合理论」耐力十足地在2001年全面突围，不仅成为2001年全美销售总冠军专辑缔造无比耀眼的商业成绩(至今更以累积一千五百万张的销售量)，更让乐团赢得葛莱美奖「最佳重摇滚乐团」肯定、获滚...,9,摇滚
https://music.douban.com/subject/1401550/,Back To Bedlam,James Blunt,https://img2.doubanio.com/view/subject/m/public/s1461123.jpg,Atlantic,2004,　　白天、他是带领3万人和平部队的军官　　夜晚、他在坦克车里写下全英5周冠军曲You're beautiful　　一个人、一把吉他、365天、唱遍全英小酒馆　　他用音乐征服全英百万人心　　专辑『不安于室』蝉连英国专辑榜6周冠军　　他是2005年最辉煌的音乐传奇---　　上尉诗人 詹姆仕．布朗特　　『一位重要且有才华的歌手已来临』…Q杂志 ＊＊＊＊　　『充满深度的现代音乐英雄』…Amazon UK网站　　『James Blunt制造爱的气息而不是战争』…Guardian　　『一张充满温柔与亲蜜感的作品』…Timeout　　「伦敦地铁爆炸案后隔一天我认识这个声音！英雄是时势造出来的吗？还是你创造出的一根漂流木？在沉沦的时刻足以挽救你，像他歌里的天...,8.9,流行
https://music.douban.com/subject/1421488/,苏打绿同名专辑,苏打绿                                        /                                                                        蘇打綠,https://img3.doubanio.com/view/subject/m/public/s2360790.jpg,林暐哲音乐社,2005年9月,　　指南针也有失效的时候，地图也帮不上忙，瞎混着不知道去哪里，只有音乐才是唯一的方向。这个夏天，没有比听苏打绿更重要的事。好像只是这样一直保持听着、听着、听着的状态，夏天就过去了。 　　　　网路上纷纷冒起歌迷说着第一次听苏打绿的心情，全都是来自心里的震撼与感动，相信许多人迷恋苏打绿是因为相互陪伴的特性太强烈；就像某些人听到陈绮贞的"还是会寂寞"就非得想起十七岁不可，或许苏打绿的\"频率"也使他们忘不了自己的二十一岁。 　　　　苏打绿是一个非常奇妙的乐团：既是知名学术大学的研究生也是疯狂的音乐份子，每个人的个性都完全不同却组成一个风格一致的乐团，主唱青峰的歌声忽男忽女，收放自如，有着魅惑听觉的神奇美感。词曲时而魔幻，时而写实，曲风可清新如民谣，也可摇滚地狂烈，不管什么风格，都具有很令人惊艳的旋律性，加上编...,8.6,流行
https://music.douban.com/subject/3427630/,静茹&情歌 别再为他流泪,梁静茹,https://img9.doubanio.com/view/subject/m/public/s3551584.jpg,相信音樂,2009/1/16,　　静茹生涯第10张全新国语专辑【静茹&情歌—别再为他流泪】，在2009年始的湿冷冬天不缺席，为混沌世界带来清澈的温暖。过去一年里，因为爱情的波折，也因为生活而成长，静茹对「唱歌」这件事的体悟，比往年都还要多、还要深。以往觉得唱歌是单纯为别人而唱，现在她更发现，唱歌，在帮助别人的同时，也是在给自己力量，给自己别再为他流泪的勇气。　　「唱歌是最温柔的武器。说话讲完就过了，唱歌却是用优美的旋律，温柔地表达想说的事情，还可以一唱再唱，人们也愿意反覆听下去。」某天在录音室里，录制〈爱情之所以为爱情〉这首歌时，静茹突然有感而发这样一段话。出道十年，至今演绎过200多首情歌，静茹承认自己一直是离不开爱情的女生，而她唱过的这些情歌，每一首都伴她度过人生许多不同的阶段，帮助她一次又一次走出伤痛，找到乐观坚强的未来的自己。　　静茹是在艺人的年代里，...,8.4,流行
https://music.douban.com/subject/6113840/,美妙生活,林宥嘉,https://img2.doubanio.com/view/subject/m/public/s6201192.jpg,华研国际,2011/5/6,　　好久不见 林宥嘉！！　　一年七个月唱游感官世界 三万人见证的现场感动　　LIVE巡回九座城市 席卷无数音乐大奖　　乐唱乐精彩 越唱越快活　　林宥嘉音乐路程的 新进化与心丰收　　2011 「美妙生活」　即将开展　　林宥嘉　第三张音乐作品　「美妙生活」　　4/20(三)开始预购 5/6(五)正式发行　　预购期间限定 乐迷首选回馈礼　　「感官/世界」巡回音乐会精华萃选17首LIVE CD　　◎ 2009、2010称霸华语歌坛男歌手！2011期待度破表的音乐作品！　　◎ 传媒/乐评/电台DJ/音乐人一致见证新生代最具LIVE演唱实力男歌手！　　◎ 林宥嘉音乐大跃进 首度担任 -  编曲/吉他/制作人 展现音乐才华！　　◎ 台、...,8.6,流行
https://music.douban.com/subject/1394798/,Le Fabuleux destin d'Amélie Poulain,Yann Tiersen,https://img1.doubanio.com/view/subject/m/public/s2881998.jpg,Virgin Records,2001/4/23,　　法国导演Jean-Pierre Jeunet影片《天使爱美丽》Amelie from Montmartre的原声大碟。　　鲜艳饱和的色泽，奇幻狂想的缤纷，片中每个画面都是美得让人舍不得眨眼的巴黎！电影上映前两个月，配乐迟迟未敲定，导演助理告诉他，有个作曲家Yann Tierson最近满红的，回家路上放来听听看吧。车子还没开到家，导演已不停惊叹：这就是我要的巴黎感觉！然而，当时年方30的Yann Tierson新专辑发行在即，无暇为整部电影作配乐，于是，导演由旧专辑挑选曲目，再加上Tierson15天之内赶工谱写的新乐段，《天使爱美丽》于是诞生。原声带迄今于法已破22万张销售！层层叠叠的钢琴、小提琴、手风琴、鼓声、口琴…构成Yann Tierson自成一格的异想世界，低吟时像打在湖面轻泛涟漪的细雨，轻盈时便化作跳动的水瓢，音符简洁短促，主...,9.3,原声
https://music.douban.com/subject/3335374/,Joanna & 王若琳,王若琳,https://img2.doubanio.com/view/subject/m/public/s3550503.jpg,新力音樂,2009/1/16,"　　2008, Joanna發行第一張個人專輯Let’s Start From Here，獨特嗓音受到許多媒體、樂評、音樂人讚賞，成為跨足全亞洲第一賣座女聲　　然而，Joanna心中有小小遺憾…　　跨足全亞洲，樂評、傳媒、音樂人一致公認台灣第一優質唱作女聲Joanna以台灣第一賣座的聲勢　　發行最新專輯Joanna & 王若琳　　希望大家注意她的創作才華，並還她20歲的青春　　Joanna & 王若琳除了依然展現Joanna的演唱功力之外，也特別大手筆的一次製作兩張專輯，一張演唱，一張創作，希望透過這個方式能讓大家更深入Joanna演唱／創作／製作／填詞全方位的音樂才華。　　在服裝和造型上，也呈現了有點復古，但卻俏皮．可愛．年輕的Joanna，希望在她成熟洗鍊，超越年齡的嗓音之下，大家也可以...",8.1,爵士
https://music.douban.com/subject/1776145/,A Plea En Vendredi,Tamas Wells,https://img2.doubanio.com/view/subject/m/public/s2783063.jpg,Popboomerang,2006,"　　Tamas Wells既是团名也是其主唱的名字，这支来自澳洲墨尔本的indie-pop乐团从澳大利亚开始了自己的音乐事业，并且通过他的第1张唱片a mark on the pane让他在美国,英国,乃至日本都有属于他的听众.怎么说他的音乐风格呢?用独立方式制作出带着流行味道的民谣.虽然看起来 有点矛盾,但仔细想想,却是很贴切的.首先,他的音乐制作程序和制作方式完全是属于独立范畴的.其次,他的音乐并非是属于另类的 ,而是朗朗上口,带着流行的气息.最后,他的音乐质朴的风味充满了民谣的气息.也因此,这样的形容完全合理.现在,你要做的,就 是把它down到自己的硬盘中,慢慢体会这一份充满春天气息的温馨",9,民谣
https://music.douban.com/subject/4935955/,To Hebe,田馥甄 Hebe,https://img9.doubanio.com/view/subject/m/public/s4466905.jpg,华研国际,2010/9/3,　　期待度破表 好評度滿載　　今夏唱片市場最渴望提早發行的專輯　　田馥甄首張個人專輯『To Hebe』　　? 第一波『Love!』空靈清新的人文美學造成暑假樂壇百萬人次追捧最熱話題；第二波『寂寞寂寞就好』直入人心的震撼威力繼續引爆專輯期待度。　　前兩波主打已經讓歌迷大呼『受不了再等待，要求提早發片』。　　音樂性與傳唱性的最佳平衡　　田馥甄+眾音樂人 才華+誠意打造　　華研出品 必屬佳片　　?王治平、陳珊妮、馬毓芬、袁惟仁、呂禎晃、郭文宗、李雨寰、陳小霞、林夕、Mac Chew、林一峰、施人誠、陳信延、藍小邪、Terry、黃淑惠、呂康惟、楊子樸、徐千秀、JerryC、樊哲忠…等音樂人才華盡現，全力量聲詞曲打造編曲製作。　　?精緻細膩動人的十一首詞曲佳作，音樂性豐富...,8,流行
https://music.douban.com/subject/2009904/,逆光,孙燕姿,https://img9.doubanio.com/view/subject/m/public/s2333326.jpg,EMI,2007/3/22,　　2007年的这一道光，我逆着光....　　即使痛得刺眼，却看见了希望....　　看见了我爱的人，看见了我爱的人....　　我愿意去相信，我永不放弃....　　2007加盟新东家的孙燕姿，是全新历程的开始。孙燕姿第10张全新的音乐作品，怎么开始？如何呈现？这是一张备受瞩目的作品，也将面临市场严格的审视与挑战。　　再听见孙燕姿，仍然有着同样的感动。随着「逆光」这张专辑的音乐编排，旋律流转，听着燕姿每一首歌的动人表现，记忆中最熟悉的深刻又涌了上来。　　上一阶段的完美Ending 下一阶段的逆光起飞。　　从A& R开始，这一次，在制作物上我们保留了燕姿最擅长的曲式也大量运用了新的元素一个听起来熟悉却有新鲜感的孙燕姿。在音乐概念上，不强调刻意的突破与改变， 让焦点回归到原点，企图呈现的是...,8.3,流行
https://music.douban.com/subject/3590980/,只爱陌生人,王菲,https://img1.doubanio.com/view/subject/m/public/s3390958.jpg,中国唱片上海公司,1999/9/10,"　　《只爱陌生人》是香港歌手王菲的第16张大碟、第7张国语大碟，在百代唱片的第三张大碟，于1999年9月10日发行。一共12首歌曲：10首为国语，2首粤语歌是将碟中2首国语歌重新填词为粤语，照顾香港市场；同名曲为翻唱张亚东的作品。　　继《唱游》王菲作了4首曲后，这次王菲只贡献了一首歌：和张亚东合写的电子乐《精彩》，也是百事可乐愿望篇的主题曲。张亚东在大碟中一共有3首歌，专辑同名曲《只爱陌生人》就是翻唱他的原作，值得一提的是歌中女儿窦靖童也献声“Come on,baby”。另外一首就是迷离的《哔一声之后》。袁惟仁继7年前的《执迷不悔》后，又一次为王菲谱写了一曲《过眼云烟》。陈晓娟第一次和她合作，谱写了《推翻》，词是她的经纪人阿Kwan第二次为她所作。因为这是王菲婚变后第一张大碟，所以很多人认为词中所写便是王菲婚后心情的写照。固定班底Adria...",9.3,流行
https://music.douban.com/subject/1394549/,Groupies 吉他手,陈绮贞,https://img9.doubanio.com/view/subject/m/public/s3268875.jpg,滾石唱片,2002/8/2,"　　Groupies：【名词】 　　  1.狂热分子 ,泛指跟着摇滚乐团到处巡回，疯狂追逐偶像的小歌迷； 　　  2. 陈绮贞为第三张专辑《吉他手》取的英文名字。 　　　　  在台下听的吉他手陈绮贞 vs Groupies 　　　　  学生时代的陈绮贞，经常翘课去听演唱会。这样的习惯一直维持到现在，去年杨乃文演唱会、今年伍佰与China Blue演唱会，陈绮贞都到场，在演唱会中变回小歌迷。她不只看台上的演出，也观察台下的歌迷，以新歌《吉他手》写出小歌迷想要引起偶像注意，在短短一秒的视线交错中投注了所有期待的心情。那种Groupies式冲锋陷阵，义无反顾的热情，也是最狂热的爱情形式——爱情是一场演唱会，每个人都是里面的疯狂小歌迷。 　　　　  在台上唱的吉他...",9.1,流行
https://music.douban.com/subject/1404703/,Now The Day Is Over,The Innocence Mission,https://img9.doubanio.com/view/subject/m/public/s1506405.jpg,Badman Records,2004,　　耳熟能詳的旋律 + 簡單卻餘韻無窮的空心吉他，醞釀出如夢似幻的音樂氛圍。Innocence Mission情感深刻、迴轉自如的優美清澈嗓音被民謠傳奇Joni Mitchell譽為最能打動她的聲音　　Innocence Mission的音樂清澈有如森林深處從未被人發現過的一流靈泉。聆聽The Innocence Mission你會立刻感動！《Now The Day Is Over》裡玻璃般玲瓏剔透的鋼琴、弦樂與吉他悠然響起，女主唱清澈靈透的嗓音，彷如夢境中傳來的天籟。這張專輯用極簡而純粹的手法詮釋你我耳熟能詳的曲調。　　"Over the Rainbow"清新、溫柔；朦朧如霧的背景音樂有如彩虹般的夢幻感。名曲What A Wonderful World與Moon River，女主唱Karen Peris那出自天主教唱詩班鮮嫩欲滴...,8.4,民谣
https://music.douban.com/subject/2285727/,Apologize,Timbaland                                        /                                                                        OneRepublic,https://img3.doubanio.com/view/subject/m/public/s6780751.jpg,Blackground Records/Interscope Records,2007/11/6,"　　UK CD pressing of this single from OneRepublic and groundbreaking artist/producer Timbaland taken from the massive platinum-selling album ‘Timbaland Presents Shock Value. OneRepublic are the number one band on MySpace and have been in the MySpace Music’s Top Artists since summer 2006, with over 12 million total song plays and counting! Features 'Apologize' (Album Version) and...",9.2,放克/灵歌/R&B
https://music.douban.com/subject/3815932/,阿菲正传,王菲,https://img2.doubanio.com/view/subject/m/public/s3850703.jpg,Universal/一間製作/正視音樂@TVB/香港電臺,2009/6/25,"　　王菲, 永遠的亞洲樂壇天后!　　阿菲正傳3CD+DVD　　跨越阿菲兩個重要的音樂歷程　　3CD收錄48首包括獲獎無數流行經典　　容易受傷的女人 / 執迷不悔 / 我願意 /　　你快樂（所以我快樂）/ 給自己的情書 / 紅豆　　及多首絕版特別混音作品　　知己知彼 (Europe Mix) / Di-Dar (Historical Mix) /流非飛 (60's Version) /　　不再兒嬉 (Rock Version) / 誓言(Discovery Mix)　　DVD收錄10首 TVB/ 香港電台珍貴演出　　DSD 完美數碼重新編製　　阿菲正傳, 09年至矚目的精選集　　非.. 買不可",9.4,流行
https://music.douban.com/subject/4820650/,跨时代,周杰伦,https://img1.doubanio.com/view/subject/m/public/s4364499.jpg,JVR Music,2010/5/14,　　众所瞩目的“周杰伦超时代演唱会”未演先轰动！歌迷除了欢欣鼓舞迎接6月台北场的开唱之外，周董的最新专辑也让歌迷引颈期盼已久！距离上张《魔杰座》有1 年又7个月的时间，周杰伦全新专辑《跨时代》即将发行！在低迷的唱片景气寒冬中，各通路也摩拳擦掌迎接周杰伦最新专辑的隆重登场，内地即将在4月30日展开预购，唱片公司特别准备了内地独家制作限量精品“周杰伦JC环保随身袋”与周杰伦的各张专辑封面制作成的“个性化邮票明信片纪念套组”作为预购加价纪念版，在周杰伦出道十年又同时推出第十张个人专辑的此刻，可以说是意义非凡！目前专辑正在相关政府部门审批，正式发行日期待审批通过后确认。　　漫长的等待绝对是值得的，第十张全新专辑《跨时代》即将推出，周杰伦在音乐上除了既有的周氏曲风之外，还添加了许多音乐新元素，而在视觉上透过预购海报的露出，又惊见周杰伦带给大家耳目一新...,7,流行
https://music.douban.com/subject/1949354/,Leave,孙燕姿,https://img9.doubanio.com/view/subject/m/public/s2693584.jpg,Warner Music Taiwan,2002/5/21,　　孙燕姿—Leave，从开始收歌，摆脱过去"孙燕姿适合什么"的惯性思考，反而抱持一种"试试看"的新逻辑，不放掉任何可能性，听着每个demo，想象自己的诠释。于是，整张专辑的创作，除了市场上具知名度的词曲作者外，新一代创作人所表现的作品，让整张音乐呈现了许多意想不到的面向。　　以Leave的专辑概念延伸接下来的"孙燕姿还会有什么惊人之举"的企图。此张专辑多元的乐风铺陈，音乐性强，态度鲜明，歌词的意义与歌手的连结更personal，由包小柏、李偲菘、李伟菘、马毓芬4位制作人担纲制作。　　首先开场的「懂事」成熟的现代Rock乐风、「我不爱」的弦乐抒情、「直来直往」是未曾尝试过的HIP-HOP、「一样的夏天」一把吉他单音的unplugged、「爱从零开始」细腻气质特出的商业情歌、节拍随意哼唱的「我想」、甚至加入电子乐式的「作战」、自创曲...,8.7,流行
https://music.douban.com/subject/1933017/,被禁忌的游戏,李志,https://img1.doubanio.com/view/subject/m/public/s2650727.jpg,口袋唱片,Dec-04,　　我是否该写一篇悲伤的乐评？　　——评李志第一张专辑　　文/ 郭小寒　　南京算南方吗？我不知道。　　南方应该是多雨和闷热的吧，可又为何能产生如此干裂和如此悲伤的歌声。　　在口袋音乐随杂志介绍了李志的《被禁忌的游戏》和《凡高先生》后，　　又迫不及待地独立发行了他的两张唱片——很多人从中听到了太多的惊喜和共鸣，　　他们找到了许巍、木马、左小祖咒那些从前的感人的影子甚至用2006年最温暖的声音来形容他的唱片。　　但，那个声音不能用温暖来形容。　　听李志的歌总能恍惚的产生一个北方冬天的意象——白色的天空，干裂的树枝，刺眼的阳光，实际是冷的。　　我们以为那是温暖的，是因为我们隔着玻璃。　　那个声音一点都不温暖，我甚至听出了残忍和决绝——里面有太多无望...,8.8,民谣
https://music.douban.com/subject/1920622/,What's Going On....?,陈奕迅,https://img2.doubanio.com/view/subject/m/public/s1933423.jpg,新艺宝,2006,　　陳奕迅自從於2005年回歸樂壇後，一直追求質素的慢工出細貨而見稱，因此令廣東碟《U 87》、《Life Continues》及國語碟《怎麼 樣》均廣受歡迎。萬眾期待已久的2006年Eason年度大碟粵語唱片《WHAT'S GOING…ON?》終於上市。隨碟附送製作特輯DVD 「What's going on with Eason?」(全長30分鐘)，讓樂迷可全程追擊錄音過程，還有三首主打歌新MV。　　率先派台推介歌「裙下之臣」乃歌頌女人之作，出自Alex San及黃偉文手筆，又一首繼「夕陽無限好」後大熱之選；至於感人之歌「富士山下」則是大碟的點題之作，正如一句「無論你在富士山下或獅子山下，都應該擁有一張……」，而歌者悲哀情懷在歌詞中表露無遺。另外，慢版「不如不見」和主打之一「白玫瑰」也是值得留意之作。,9.1,流行
https://music.douban.com/subject/7065468/,第二人生 末日版,五月天,https://img9.doubanio.com/view/subject/m/public/s7021494.jpg,相信音樂,2011/12/20,　　我是五月天阿信，　　西元2011年12月16日，這是我在地球上的第二個生日。　　不管你以什麼方式知道了我，認識了我，　　不論你用什麼方式蒐集到這些歌曲，　　第一次聽，歡迎你依照曲目順序，　　往第二人生漫步。　　請你戴上耳機，聆聽我。,8.9,流行
https://music.douban.com/subject/1407536/,樂之路,陶喆,https://img9.doubanio.com/view/subject/m/public/s3522345.jpg,金牌大風,2003/8/8,　　《陶喆：乐之路》音乐、披头士是陶喆永远的最爱，节奏布鲁斯的黑人灵歌曲风是他的拿手好戏。陶喆虽然长在美国，但他说自己骨子里很中国。陶喆的音乐才华，不但让他奖遍天下无敌手，更让众多女歌星争相邀歌。　　无尽想象自由，无眼音乐漫海。用耳朵探索3位1体ULTRA500ND超时空旅程；用心体会陶喆6年乐之路心情点滴。,9,流行
https://music.douban.com/subject/2032823/,It Won't Be Soon Before Long,Maroon 5,https://img9.doubanio.com/view/subject/m/public/s2374986.jpg,A&M / Octone Records,2007/5/22,　　在大获成功的处子作《Songs About Jane》已经发行了五年之后，来自美国洛杉矶的当红流行摇滚乐队“魔力红”(Maroon 5)才终于交出了他们的第二张录音室专辑《It Won''t Be Soon Before Long》。在美国上市第一周内，《It Won't Be Soon Before Long》的销量达到42万9千张，创造了Maroon 5乐队单周专辑销量的最高纪录。此前，Maroon 5的单周销量纪录由《Songs About Jane》保持，但在当时(2004年12月)，《Songs About Jane》发行第一周内的销量也只有13万8千张。　　虽然《Songs About Jane》早在2002年就已经发行，但直到2005年和2006年，Maroon 5才成为格莱美评出的“最佳新人”和“最佳流行乐队”。虽然只发...,8.2,流行
https://music.douban.com/subject/3264192/,如果你冷,张悬,https://img1.doubanio.com/view/subject/m/public/s3321977.jpg,self-released,2008/10/20,　　其中包括一些live的表演、翻唱以及已发行但未收录在张悬个人专辑中的曲目。　　张悬，这是一个温暖的女子，温度的盘旋往复总是能在她的声音里找到长眠的归宿，然后安静的憩在床沿，闭上眼睛听她唱歌。她太淡然，淡然到每次只有发片的时候我们才能捕获到与其应该想匹配的蜂拥而上，要知道，她的音乐是掳掠了多少人的心。　　虽然08年张悬没有发片，《如果你冷》，其实没关系，因为这个秋冬来有张悬。,8.3,民谣
https://music.douban.com/subject/1408650/,陌生人,蔡健雅 Tanya Chua,https://img1.doubanio.com/view/subject/m/public/s1647637.jpg,Warner Music Taiwan Ltd,2003-06-00,　　这是一张非常时代感与都会感的专辑，让城市恋人痛彻心扉，感同身受，不光是因为Tanya穿透人心的声音，也是因为每首歌所探讨的主题都围绕在城市黑夜里每一段交织的情爱氛围，挣扎、无助、放纵、寂寞、自由、出口......所有都会人关于爱情、之于生活最真切的心情写照。 　　　　  专辑架构以Tanya的创作为主，除了Tanya本身，由黄韵仁、Kenn .C、Adam担纲制作， Tanya保留在商业通俗中呈现独特专属的质感与气味，突破“记念”的经典之后，营造一种更深刻的意境，单就音乐的本质在聆听上，自然散发的产生感同身受，人性化情感力量的渲染，词意的精准与深切完全打动都会恋人的心情。 　　　　  这一次特别收录诠释陶吉吉“沙滩”，陶吉吉在流行乐坛的影响力有目共睹，更可说是所有创作艺人的模范。而对Tanya来说，...,8.7,流行
https://music.douban.com/subject/1395176/,浮躁,王菲,https://img3.doubanio.com/view/subject/m/public/s3631071.jpg,新艺宝,1996,　　这张打着面向国际旗号的原创国语专辑《浮躁》与以往王菲专辑庞杂的幕后创作不同，极力精简创作制作人员。张亚东第一次成功监制王菲全辑作品，窦唯+张亚东+王菲+COCTEAUTWINS的创作模式成功缔结了一个王菲时代的巅峰。专辑以王菲自主自在的状态作为专辑主导概念，除去两手作品 假手他人，一首纯音乐作品，其余词曲创作均由王菲一手包办。幕后编配制作上的BANDSOUD风格简化一切烦琐的的器乐铺陈。中文流行音乐词作往往左右着作品的重心，《浮躁》却刻意淡化作品中词作的地位，仅以标题叙述歌曲情境，歌曲吟唱则用简单重复的音节强化标题模绘的况味，于是成就了这张完全由“意识”或“潜意识”主导的概念专辑。,9.2,流行
